Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes
7	3	0	dev=net(0)	DropNacks	0	0
7	3	0	dev=net(0)	InData	117	121.913
7	3	0	dev=net(0)	OutData	0	0
7	3	0	dev=net(0)	DropData	0	0
7	3	1	dev=net(1)	InInterests	128	4.625
7	3	1	dev=net(1)	OutInterests	0	0
7	3	1	dev=net(1)	DropInterests	0	0
7	3	1	dev=net(1)	InNacks	0	0
7	3	1	dev=net(1)	OutNacks	0	0
7	3	1	dev=net(1)	DropNacks	0	0
7	3	1	dev=net(1)	InData	0	0
7	3	1	dev=net(1)	OutData	125	130.249
7	3	1	dev=net(1)	DropData	0	0
7	3	-1	all	SatisfiedInterests	125	0
7	3	-1	all	TimedOutInterests	0	0
7	4	0	dev=net(0)	InInterests	119	4.2998
7	4	0	dev=net(0)	OutInterests	0	0
7	4	0	dev=net(0)	DropInterests	0	0
7	4	0	dev=net(0)	InNacks	0	0
7	4	0	dev=net(0)	OutNacks	0	0
7	4	0	dev=net(0)	DropNacks	0	0
7	4	0	dev=net(0)	InData	0	0
7	4	0	dev=net(0)	OutData	0	0
7	4	0	dev=net(0)	DropData	0	0
7	4	1	dev=net(1)	InInterests	0	0
7	4	1	dev=net(1)	OutInterests	119	4.2998
7	4	1	dev=net(1)	DropInterests	0	0
7	4	1	dev=net(1)	InNacks	0	0
7	4	1	dev=net(1)	OutNacks	0	0
7	4	1	dev=net(1)	DropNacks	0	0
7	4	1	dev=net(1)	InData	0	0
7	4	1	dev=net(1)	OutData	0	0
7	4	1	dev=net(1)	DropData	0	0
7	4	-1	all	SatisfiedInterests	0	0
7	4	-1	all	TimedOutInterests	126	0
7	7	0	dev=net(0)	InInterests	119	4.2998
7	7	0	dev=net(0)	OutInterests	0	0
7	7	0	dev=net(0)	DropInterests	0	0
7	7	0	dev=net(0)	InNacks	0	0
7	7	0	dev=net(0)	OutNacks	0	0
7	7	0	dev=net(0)	DropNacks	0	0
7	7	0	dev=net(0)	InData	0	0
7	7	0	dev=net(0)	OutData	119	123.997
7	7	0	dev=net(0)	DropData	0	0
7	7	2	dev=local(2)	InInterests	0	0
7	7	2	dev=local(2)	OutInterests	119	4.2998
7	7	2	dev=local(2)	DropInterests	0	0
7	7	2	dev=local(2)	InNacks	0	0
7	7	2	dev=local(2)	OutNacks	0	0
7	7	2	dev=local(2)	DropNacks	0	0
7	7	2	dev=local(2)	InData	119	0
7	7	2	dev=local(2)	OutData	0	0
7	7	2	dev=local(2)	DropData	0	0
7	7	-1	all	SatisfiedInterests	119	0
7	7	-1	all	TimedOutInterests	0	0
8	0	0	dev=net(0)	InInterests	0	0
8	0	0	dev=net(0)	OutInterests	147	5.31152
8	0	0	dev=net(0)	DropInterests	0	0
8	0	0	dev=net(0)	InNacks	0	0
8	0	0	dev=net(0)	OutNacks	0	0
8	0	0	dev=net(0)	DropNacks	0	0
8	0	0	dev=net(0)	InData	73	76.0654
8	0	0	dev=net(0)	OutData	0	0
8	0	0	dev=net(0)	DropData	73	76.0654
8	0	1	dev=local(1)	InInterests	147	0
8	0	1	dev=local(1)	OutInterests	0	0
8	0	1	dev=local(1)	DropInterests	0	0
8	0	1	dev=local(1)	InNacks	0	0
8	0	1	dev=local(1)	OutNacks	0	0
8	0	1	dev=local(1)	DropNacks	0	0
8	0	1	dev=local(1)	InData	0	0
8	0	1	dev=local(1)	OutData	0	0
8	0	1	dev=local(1)	DropData	0	0
8	0	-1	all	SatisfiedInterests	0	0
8	0	-1	all	TimedOutInterests	147	0
8	1	0	dev=net(0)	InInterests	97	3.50488
8	1	0	dev=net(0)	OutInterests	0	0
8	1	0	dev=net(0)	DropInterests	0	0
8	1	0	dev=net(0)	InNacks	0	0
8	1	0	dev=net(0)	OutNacks	0	0
8	1	0	dev=net(0)	DropNacks	0	0
8	1	0	dev=net(0)	InData	0	0
8	1	0	dev=net(0)	OutData	98	102.115
8	1	0	dev=net(0)	DropData	0	0
8	1	1	dev=net(1)	InInterests	0	0
8	1	1	dev=net(1)	OutInterests	97	3.50488
8	1	1	dev=net(1)	DropInterests	0	0
8	1	1	dev=net(1)	InNacks	0	0
8	1	1	dev=net(1)	OutNacks	0	0
8	1	1	dev=net(1)	DropNacks	0	0
8	1	1	dev=net(1)	InData	0	0
8	1	1	dev=net(1)	OutData	0	0
8	1	1	dev=net(1)	DropData	0	0
8	1	2	dev=net(2)	InInterests	0	0
8	1	2	dev=net(2)	OutInterests	97	3.50488
8	1	2	dev=net(2)	DropInterests	0	0
8	1	2	dev=net(2)	InNacks	0	0
8	1	2	dev=net(2)	OutNacks	0	0
8	1	2	dev=net(2)	DropNacks	0	0
8	1	2	dev=net(2)	InData	98	102.115
8	1	2	dev=net(2)	OutData	0	0
8	1	2	dev=net(2)	DropData	0	0
8	1	-1	all	SatisfiedInterests	98	0
8	1	-1	all	TimedOutInterests	0	0
8	3	0	dev=net(0)	InInterests	0	0
8	3	0	dev=net(0)	OutInterests	96	3.46875
8	3	0	dev=net(0)	DropInterests	0	0
8	3	0	dev=net(0)	InNacks	0	0
8	3	0	dev=net(0)	OutNacks	0	0
8	3	0	dev=net(0)	DropNacks	0	0
8	3	0	dev=net(0)	InData	98	102.115
8	3	0	dev=net(0)	OutData	0	0
8	3	0	dev=net(0)	DropData	0	0
8	3	1	dev=net(1)	InInterests	96	3.46875
8	3	1	dev=net(1)	OutInterests	0	0
8	3	1	dev=net(1)	DropInterests	0	0
8	3	1	dev=net(1)	InNacks	0	0
8	3	1	dev=net(1)	OutNacks	0	0
8	3	1	dev=net(1)	DropNacks	0	0
8	3	1	dev=net(1)	InData	0	0
8	3	1	dev=net(1)	OutData	98	102.115
8	3	1	dev=net(1)	DropData	0	0
8	3	-1	all	SatisfiedInterests	98	0
8	3	-1	all	TimedOutInterests	0	0
8	4	0	dev=net(0)	InInterests	97	3.50488
8	4	0	dev=net(0)	OutInterests	0	0
8	4	0	dev=net(0)	DropInterests	0	0
8	4	0	dev=net(0)	InNacks	0	0
8	4	0	dev=net(0)	OutNacks	0	0
8	4	0	dev=net(0)	DropNacks	0	0
8	4	0	dev=net(0)	InData	0	0
8	4	0	dev=net(0)	OutData	0	0
8	4	0	dev=net(0)	DropData	0	0
8	4	1	dev=net(1)	InInterests	0	0
8	4	1	dev=net(1)	OutInterests	97	3.50488
8	4	1	dev=net(1)	DropInterests	0	0
8	4	1	dev=net(1)	InNacks	0	0
8	4	1	dev=net(1)	OutNacks	0	0
8	4	1	dev=net(1)	DropNacks	0	0
8	4	1	dev=net(1)	InData	0	0
8	4	1	dev=net(1)	OutData	0	0
8	4	1	dev=net(1)	DropData	0	0
8	4	-1	all	SatisfiedInterests	0	0
8	4	-1	all	TimedOutInterests	106	0
8	7	0	dev=net(0)	InInterests	97	3.50488
8	7	0	dev=net(0)	OutInterests	0	0
8	7	0	dev=net(0)	DropInterests	0	0
8	7	0	dev=net(0)	InNacks	0	0
8	7	0	dev=net(0)	OutNacks	0	0
8	7	0	dev=net(0)	DropNacks	0	0
8	7	0	dev=net(0)	InData	0	0
8	7	0	dev=net(0)	OutData	97	101.073
8	7	0	dev=net(0)	DropData	0	0
8	7	2	dev=local(2)	InInterests	0	0
8	7	2	dev=local(2)	OutInterests	97	3.50488
8	7	2	dev=local(2)	DropInterests	0	0
8	7	2	dev=local(2)	InNacks	0	0
8	7	2	dev=local(2)	OutNacks	0	0
8	7	2	dev=local(2)	DropNacks	0	0
8	7	2	dev=local(2)	InData	97	0
8	7	2	dev=local(2)	OutData	0	0
8	7	2	dev=local(2)	DropData	0	0
8	7	-1	all	SatisfiedInterests	97	0
8	7	-1	all	TimedOutInterests	0	0
9	0	0	dev=net(0)	InInterests	0	0
9	0	0	dev=net(0)	OutInterests	146	5.27539
9	0	0	dev=net(0)	DropInterests	0	0
9	0	0	dev=net(0)	InNacks	0	0
9	0	0	dev=net(0)	OutNacks	0	0
9	0	0	dev=net(0)	DropNacks	0	0
9	0	0	dev=net(0)	InData	75	78.1494
9	0	0	dev=net(0)	OutData	0	0
9	0	0	dev=net(0)	DropData	75	78.1494
9	0	1	dev=local(1)	InInterests	146	0
9	0	1	dev=local(1)	OutInterests	0	0
9	0	1	dev=local(1)	DropInterests	0	0
9	0	1	dev=local(1)	InNacks	0	0
9	0	1	dev=local(1)	OutNacks	0	0
9	0	1	dev=local(1)	DropNacks	0	0
9	0	1	dev=local(1)	InData	0	0
9	0	1	dev=local(1)	OutData	0	0
9	0	1	dev=local(1)	DropData	0	0
9	0	-1	all	SatisfiedInterests	0	0
9	0	-1	all	TimedOutInterests	146	0
9	1	0	dev=net(0)	InInterests	124	4.48047
9	1	0	dev=net(0)	OutInterests	0	0
9	1	0	dev=net(0)	DropInterests	0	0
9	1	0	dev=net(0)	InNacks	0	0
9	1	0	dev=net(0)	OutNacks	0	0
9	1	0	dev=net(0)	DropNacks	0	0
9	1	0	dev=net(0)	InData	0	0
9	1	0	dev=net(0)	OutData	124	129.207
9	1	0	dev=net(0)	DropData	0	0
9	1	1	dev=net(1)	InInterests	0	0
9	1	1	dev=net(1)	OutInterests	124	4.48047
9	1	1	dev=net(1)	DropInterests	0	0
9	1	1	dev=net(1)	InNacks	0	0
9	1	1	dev=net(1)	OutNacks	0	0
9	1	1	dev=net(1)	DropNacks	0	0
9	1	1	dev=net(1)	InData	0	0
9	1	1	dev=net(1)	OutData	0	0
9	1	1	dev=net(1)	DropData	0	0
9	1	2	dev=net(2)	InInterests	0	0
9	1	2	dev=net(2)	OutInterests	124	4.48047
9	1	2	dev=net(2)	DropInterests	0	0
9	1	2	dev=net(2)	InNacks	0	0
9	1	2	dev=net(2)	OutNacks	0	0
9	1	2	dev=net(2)	DropNacks	0	0
9	1	2	dev=net(2)	InData	124	129.207
9	1	2	dev=net(2)	OutData	0	0
9	1	2	dev=net(2)	DropData	0	0
9	1	-1	all	SatisfiedInterests	124	0
9	1	-1	all	TimedOutInterests	0	0
9	3	0	dev=net(0)	InInterests	0	0
9	3	0	dev=net(0)	OutInterests	127	4.58887
9	3	0	dev=net(0)	DropInterests	0	0
9	3	0	dev=net(0)	InNacks	0	0
9	3	0	dev=net(0)	OutNacks	0	0
9	3	0	dev=net(0)	DropNacks	0	0
9	3	0	dev=net(0)	InData	125	130.249
9	3	0	dev=net(0)	OutData	0	0
9	3	0	dev=net(0)	DropData	0	0
9	3	1	dev=net(1)	InInterests	127	4.58887
9	3	1	dev=net(1)	OutInterests	0	0
9	3	1	dev=net(1)	DropInterests	0	0
9	3	1	dev=net(1)	InNacks	0	0
9	3	1	dev=net(1)	OutNacks	0	0
9	3	1	dev=net(1)	DropNacks	0	0
9	3	1	dev=net(1)	InData	0	0
9	3	1	dev=net(1)	OutData	125	130.249
9	3	1	dev=net(1)	DropData	0	0
9	3	-1	all	SatisfiedInterests	125	0
9	3	-1	all	TimedOutInterests	0	0
9	4	0	dev=net(0)	InInterests	124	4.48047
9	4	0	dev=net(0)	OutInterests	0	0
9	4	0	dev=net(0)	DropInterests	0	0
9	4	0	dev=net(0)	InNacks	0	0
9	4	0	dev=net(0)	OutNacks	0	0
9	4	0	dev=net(0)	DropNacks	0	0
9	4	0	dev=net(0)	InData	0	0
9	4	0	dev=net(0)	OutData	0	0
9	4	0	dev=net(0)	DropData	0	0
9	4	1	dev=net(1)	InInterests	0	0
9	4	1	dev=net(1)	OutInterests	124	4.48047
9	4	1	dev=net(1)	DropInterests	0	0
9	4	1	dev=net(1)	InNacks	0	0
9	4	1	dev=net(1)	OutNacks	0	0
9	4	1	dev=net(1)	DropNacks	0	0
9	4	1	dev=net(1)	InData	0	0
9	4	1	dev=net(1)	OutData	0	0
9	4	1	dev=net(1)	DropData	0	0
9	4	-1	all	SatisfiedInterests	0	0
9	4	-1	all	TimedOutInterests	119	0
9	7	0	dev=net(0)	InInterests	124	4.48047
9	7	0	dev=net(0)	OutInterests	0	0
9	7	0	dev=net(0)	DropInterests	0	0
9	7	0	dev=net(0)	InNacks	0	0
9	7	0	dev=net(0)	OutNacks	0	0
9	7	0	dev=net(0)	DropNacks	0	0
9	7	0	dev=net(0)	InData	0	0
9	7	0	dev=net(0)	OutData	124	129.207
9	7	0	dev=net(0)	DropData	0	0
9	7	2	dev=local(2)	InInterests	0	0
9	7	2	dev=local(2)	OutInterests	124	4.48047
9	7	2	dev=local(2)	DropInterests	0	0
9	7	2	dev=local(2)	InNacks	0	0
9	7	2	dev=local(2)	OutNacks	0	0
9	7	2	dev=local(2)	DropNacks	0	0
9	7	2	dev=local(2)	InData	124	0
9	7	2	dev=local(2)	OutData	0	0
9	7	2	dev=local(2)	DropData	0	0
9	7	-1	all	SatisfiedInterests	124	0
9	7	-1	all	TimedOutInterests	0	0
10	0	0	dev=net(0)	InInterests	0	0
10	0	0	dev=net(0)	OutInterests	147	5.31152
10	0	0	dev=net(0)	DropInterests	0	0
10	0	0	dev=net(0)	InNacks	0	0
10	0	0	dev=net(0)	OutNacks	0	0
10	0	0	dev=net(0)	DropNacks	0	0
10	0	0	dev=net(0)	InData	73	76.0654
10	0	0	dev=net(0)	OutData	0	0
10	0	0	dev=net(0)	DropData	73	76.0654
10	0	1	dev=local(1)	InInterests	147	0
10	0	1	dev=local(1)	OutInterests	0	0
10	0	1	dev=local(1)	DropInterests	0	0
10	0	1	dev=local(1)	InNacks	0	0
10	0	1	dev=local(1)	OutNacks	0	0
10	0	1	dev=local(1)	DropNacks	0	0
10	0	1	dev=local(1)	InData	0	0
10	0	1	dev=local(1)	OutData	0	0
10	0	1	dev=local(1)	DropData	0	0
10	0	-1	all	SatisfiedInterests	0	0
10	0	-1	all	TimedOutInterests	147	0
10	1	0	dev=net(0)	InInterests	128	4.625
10	1	0	dev=net(0)	OutInterests	0	0
10	1	0	dev=net(0)	DropInterests	0	0
10	1	0	dev=net(0)	InNacks	0	0
10	1	0	dev=net(0)	OutNacks	0	0
10	1	0	dev=net(0)	DropNacks	0	0
10	1	0	dev=net(0)	InData	0	0
10	1	0	dev=net(0)	OutData	126	131.291
10	1	0	dev=net(0)	DropData	0	0
10	1	1	dev=net(1)	InInterests	0	0
10	1	1	dev=net(1)	OutInterests	128	4.625
10	1	1	dev=net(1)	DropInterests	0	0
10	1	1	dev=net(1)	InNacks	0	0
10	1	1	dev=net(1)	OutNacks	0	0
10	1	1	dev=net(1)	DropNacks	0	0
10	1	1	dev=net(1)	InData	0	0
10	1	1	dev=net(1)	OutData	0	0
10	1	1	dev=net(1)	DropData	0	0
10	1	2	dev=net(2)	InInterests	0	0
10	1	2	dev=net(2)	OutInterests	128	4.625
10	1	2	dev=net(2)	DropInterests	0	0
10	1	2	dev=net(2)	InNacks	0	0
10	1	2	dev=net(2)	OutNacks	0	0
10	1	2	dev=net(2)	DropNacks	0	0
10	1	2	dev=net(2)	InData	126	131.291
10	1	2	dev=net(2)	OutData	0	0
10	1	2	dev=net(2)	DropData	0	0
10	1	-1	all	SatisfiedInterests	126	0
10	1	-1	all	TimedOutInterests	0	0
10	3	0	dev=net(0)	InInterests	0	0
10	3	0	dev=net(0)	OutInterests	125	4.5166
10	3	0	dev=net(0)	DropInterests	0	0
10	3	0	dev=net(0)	InNacks	0	0
10	3	0	dev=net(0)	OutNacks	0	0
10	3	0	dev=net(0)	DropNacks	0	0
10	3	0	dev=net(0)	InData	126	131.291
10	3	0	dev=net(0)	OutData	0	0
10	3	0	dev=net(0)	DropData	0	0
10	3	1	dev=net(1)	InInterests	126	4.55273
10	3	1	dev=net(1)	OutInterests	0	0
10	3	1	dev=net(1)	DropInterests	0	0
10	3	1	dev=net(1)	InNacks	0	0
10	3	1	dev=net(1)	OutNacks	0	0
10	3	1	dev=net(1)	DropNacks	0	0
10	3	1	dev=net(1)	InData	0	0
10	3	1	dev=net(1)	OutData	127	132.333
10	3	1	dev=net(1)	DropData	0	0
10	3	-1	all	SatisfiedInterests	127	0
10	3	-1	all	TimedOutInterests	0	0
10	4	0	dev=net(0)	InInterests	126	4.55273
10	4	0	dev=net(0)	OutInterests	0	0
10	4	0	dev=net(0)	DropInterests	0	0
10	4	0	dev=net(0)	InNacks	0	0
10	4	0	dev=net(0)	OutNacks	0	0
10	4	0	dev=net(0)	DropNacks	0	0
10	4	0	dev=net(0)	InData	0	0
10	4	0	dev=net(0)	OutData	0	0
10	4	0	dev=net(0)	DropData	0	0
10	4	1	dev=net(1)	InInterests	0	0
10	4	1	dev=net(1)	OutInterests	126	4.55273
10	4	1	dev=net(1)	DropInterests	0	0
10	4	1	dev=net(1)	InNacks	0	0
10	4	1	dev=net(1)	OutNacks	0	0
10	4	1	dev=net(1)	DropNacks	0	0
10	4	1	dev=net(1)	InData	0	0
10	4	1	dev=net(1)	OutData	0	0
10	4	1	dev=net(1)	DropData	0	0
10	4	-1	all	SatisfiedInterests	0	0
10	4	-1	all	TimedOutInterests	97	0
10	7	0	dev=net(0)	InInterests	126	4.55273
10	7	0	dev=net(0)	OutInterests	0	0
10	7	0	dev=net(0)	DropInterests	0	0
10	7	0	dev=net(0)	InNacks	0	0
10	7	0	dev=net(0)	OutNacks	0	0
10	7	0	dev=net(0)	DropNacks	0	0
10	7	0	dev=net(0)	InData	0	0
10	7	0	dev=net(0)	OutData	126	131.291
10	7	0	dev=net(0)	DropData	0	0
10	7	2	dev=local(2)	InInterests	0	0
10	7	2	dev=local(2)	OutInterests	126	4.55273
10	7	2	dev=local(2)	DropInterests	0	0
10	7	2	dev=local(2)	InNacks	0	0
10	7	2	dev=local(2)	OutNacks	0	0
10	7	2	dev=local(2)	DropNacks	0	0
10	7	2	dev=local(2)	InData	126	0
10	7	2	dev=local(2)	OutData	0	0
10	7	2	dev=local(2)	DropData	0	0
10	7	-1	all	SatisfiedInterests	126	0
10	7	-1	all	TimedOutInterests	0	0
11	0	0	dev=net(0)	InInterests	0	0
11	0	0	dev=net(0)	OutInterests	146	5.27539
11	0	0	dev=net(0)	DropInterests	0	0
11	0	0	dev=net(0)	InNacks	0	0
11	0	0	dev=net(0)	OutNacks	0	0
11	0	0	dev=net(0)	DropNacks	0	0
11	0	0	dev=net(0)	InData	77	80.2334
11	0	0	dev=net(0)	OutData	0	0
11	0	0	dev=net(0)	DropData	77	80.2334
11	0	1	dev=local(1)	InInterests	146	0
11	0	1	dev=local(1)	OutInterests	0	0
11	0	1	dev=local(1)	DropInterests	0	0
11	0	1	dev=local(1)	InNacks	0	0
11	0	1	dev=local(1)	OutNacks	0	0
11	0	1	dev=local(1)	DropNacks	0	0
11	0	1	dev=local(1)	InData	0	0
11	0	1	dev=local(1)	OutData	0	0
11	0	1	dev=local(1)	DropData	0	0
11	0	-1	all	SatisfiedInterests	0	0
11	0	-1	all	TimedOutInterests	146	0
11	1	0	dev=net(0)	InInterests	106	3.83008
11	1	0	dev=net(0)	OutInterests	0	0
11	1	0	dev=net(0)	DropInterests	0	0
11	1	0	dev=net(0)	InNacks	0	0
11	1	0	dev=net(0)	OutNacks	0	0
11	1	0	dev=net(0)	DropNacks	0	0
11	1	0	dev=net(0)	InData	0	0
11	1	0	dev=net(0)	OutData	106	110.451
11	1	0	dev=net(0)	DropData	0	0
11	1	1	dev=net(1)	InInterests	0	0
11	1	1	dev=net(1)	OutInterests	106	3.83008
11	1	1	dev=net(1)	DropInterests	0	0
11	1	1	dev=net(1)	InNacks	0	0
11	1	1	dev=net(1)	OutNacks	0	0
11	1	1	dev=net(1)	DropNacks	0	0
11	1	1	dev=net(1)	InData	0	0
11	1	1	dev=net(1)	OutData	0	0
11	1	1	dev=net(1)	DropData	0	0
11	1	2	dev=net(2)	InInterests	0	0
11	1	2	dev=net(2)	OutInterests	106	3.83008
11	1	2	dev=net(2)	DropInterests	0	0
11	1	2	dev=net(2)	InNacks	0	0
11	1	2	dev=net(2)	OutNacks	0	0
11	1	2	dev=net(2)	DropNacks	0	0
11	1	2	dev=net(2)	InData	106	110.451
11	1	2	dev=net(2)	OutData	0	0
11	1	2	dev=net(2)	DropData	0	0
11	1	-1	all	SatisfiedInterests	106	0
11	1	-1	all	TimedOutInterests	0	0
11	3	0	dev=net(0)	InInterests	0	0
11	3	0	dev=net(0)	OutInterests	108	3.90234
11	3	0	dev=net(0)	DropInterests	0	0
11	3	0	dev=net(0)	InNacks	0	0
11	3	0	dev=net(0)	OutNacks	0	0
11	3	0	dev=net(0)	DropNacks	0	0
11	3	0	dev=net(0)	InData	106	110.451
11	3	0	dev=net(0)	OutData	0	0
11	3	0	dev=net(0)	DropData	0	0
11	3	1	dev=net(1)	InInterests	108	3.90234
11	3	1	dev=net(1)	OutInterests	0	0
11	3	1	dev=net(1)	DropInterests	0	0
11	3	1	dev=net(1)	InNacks	0	0
11	3	1	dev=net(1)	OutNacks	0	0
11	3	1	dev=net(1)	DropNacks	0	0
11	3	1	dev=net(1)	InData	0	0
11	3	1	dev=net(1)	OutData	106	110.451
11	3	1	dev=net(1)	DropData	0	0
11	3	-1	all	SatisfiedInterests	106	0
11	3	-1	all	TimedOutInterests	0	0
11	4	0	dev=net(0)	InInterests	108	3.90234
11	4	0	dev=net(0)	OutInterests	0	0
11	4	0	dev=net(0)	DropInterests	0	0
11	4	0	dev=net(0)	InNacks	0	0
11	4	0	dev=net(0)	OutNacks	0	0
11	4	0	dev=net(0)	DropNacks	0	0
11	4	0	dev=net(0)	InData	0	0
11	4	0	dev=net(0)	OutData	0	0
11	4	0	dev=net(0)	DropData	0	0
11	4	1	dev=net(1)	InInterests	0	0
11	4	1	dev=net(1)	OutInterests	108	3.90234
11	4	1	dev=net(1)	DropInterests	0	0
11	4	1	dev=net(1)	InNacks	0	0
11	4	1	dev=net(1)	OutNacks	0	0
11	4	1	dev=net(1)	DropNacks	0	0
11	4	1	dev=net(1)	InData	0	0
11	4	1	dev=net(1)	OutData	0	0
11	4	1	dev=net(1)	DropData	0	0
11	4	-1	all	SatisfiedInterests	0	0
11	4	-1	all	TimedOutInterests	124	0
11	7	0	dev=net(0)	InInterests	108	3.90234
11	7	0	dev=net(0)	OutInterests	0	0
11	7	0	dev=net(0)	DropInterests	0	0
11	7	0	dev=net(0)	InNacks	0	0
11	7	0	dev=net(0)	OutNacks	0	0
11	7	0	dev=net(0)	DropNacks	0	0
11	7	0	dev=net(0)	InData	0	0
11	7	0	dev=net(0)	OutData	108	112.535
11	7	0	dev=net(0)	DropData	0	0
11	7	2	dev=local(2)	InInterests	0	0
11	7	2	dev=local(2)	OutInterests	108	3.90234
11	7	2	dev=local(2)	DropInterests	0	0
11	7	2	dev=local(2)	InNacks	0	0
11	7	2	dev=local(2)	OutNacks	0	0
11	7	2	dev=local(2)	DropNacks	0	0
11	7	2	dev=local(2)	InData	108	0
11	7	2	dev=local(2)	OutData	0	0
11	7	2	dev=local(2)	DropData	0	0
11	7	-1	all	SatisfiedInterests	108	0
11	7	-1	all	TimedOutInterests	0	0
12	0	0	dev=net(0)	InInterests	0	0
12	0	0	dev=net(0)	OutInterests	147	5.31152
12	0	0	dev=net(0)	DropInterests	0	0
12	0	0	dev=net(0)	InNacks	0	0
12	0	0	dev=net(0)	OutNacks	0	0
12	0	0	dev=net(0)	DropNacks	0	0
12	0	0	dev=net(0)	InData	81	84.4014
12	0	0	dev=net(0)	OutData	0	0
12	0	0	dev=net(0)	DropData	81	84.4014
12	0	1	dev=local(1)	InInterests	147	0
12	0	1	dev=local(1)	OutInterests	0	0
12	0	1	dev=local(1)	DropInterests	0	0
12	0	1	dev=local(1)	InNacks	0	0
12	0	1	dev=local(1)	OutNacks	0	0
12	0	1	dev=local(1)	DropNacks	0	0
12	0	1	dev=local(1)	InData	0	0
12	0	1	dev=local(1)	OutData	0	0
12	0	1	dev=local(1)	DropData	0	0
12	0	-1	all	SatisfiedInterests	0	0
12	0	-1	all	TimedOutInterests	147	0
12	1	0	dev=net(0)	InInterests	100	3.61328
12	1	0	dev=net(0)	OutInterests	0	0
12	1	0	dev=net(0)	DropInterests	0	0
12	1	0	dev=net(0)	InNacks	0	0
12	1	0	dev=net(0)	OutNacks	0	0
12	1	0	dev=net(0)	DropNacks	0	0
12	1	0	dev=net(0)	InData	0	0
12	1	0	dev=net(0)	OutData	101	105.241
12	1	0	dev=net(0)	DropData	0	0
12	1	1	dev=net(1)	InInterests	0	0
12	1	1	dev=net(1)	OutInterests	100	3.61328
12	1	1	dev=net(1)	DropInterests	0	0
12	1	1	dev=net(1)	InNacks	0	0
12	1	1	dev=net(1)	OutNacks	0	0
12	1	1	dev=net(1)	DropNacks	0	0
12	1	1	dev=net(1)	InData	0	0
12	1	1	dev=net(1)	OutData	0	0
12	1	1	dev=net(1)	DropData	0	0
12	1	2	dev=net(2)	InInterests	0	0
12	1	2	dev=net(2)	OutInterests	100	3.61328
12	1	2	dev=net(2)	DropInterests	0	0
12	1	2	dev=net(2)	InNacks	0	0
12	1	2	dev=net(2)	OutNacks	0	0
12	1	2	dev=net(2)	DropNacks	0	0
12	1	2	dev=net(2)	InData	101	105.241
12	1	2	dev=net(2)	OutData	0	0
12	1	2	dev=net(2)	DropData	0	0
12	1	-1	all	SatisfiedInterests	101	0
12	1	-1	all	TimedOutInterests	0	0
12	3	0	dev=net(0)	InInterests	0	0
12	3	0	dev=net(0)	OutInterests	98	3.54102
12	3	0	dev=net(0)	DropInterests	0	0
12	3	0	dev=net(0)	InNacks	0	0
12	3	0	dev=net(0)	OutNacks	0	0
12	3	0	dev=net(0)	DropNacks	0	0
12	3	0	dev=net(0)	InData	100	104.199
12	3	0	dev=net(0)	OutData	0	0
12	3	0	dev=net(0)	DropData	0	0
12	3	1	dev=net(1)	InInterests	98	3.54102
12	3	1	dev=net(1)	OutInterests	0	0
12	3	1	dev=net(1)	DropInterests	0	0
12	3	1	dev=net(1)	InNacks	0	0
12	3	1	dev=net(1)	OutNacks	0	0
12	3	1	dev=net(1)	DropNacks	0	0
12	3	1	dev=net(1)	InData	0	0
12	3	1	dev=net(1)	OutData	100	104.199
12	3	1	dev=net(1)	DropData	0	0
12	3	-1	all	SatisfiedInterests	100	0
12	3	-1	all	TimedOutInterests	0	0
12	4	0	dev=net(0)	InInterests	100	3.61328
12	4	0	dev=net(0)	OutInterests	0	0
12	4	0	dev=net(0)	DropInterests	0	0
12	4	0	dev=net(0)	InNacks	0	0
12	4	0	dev=net(0)	OutNacks	0	0
12	4	0	dev=net(0)	DropNacks	0	0
12	4	0	dev=net(0)	InData	0	0
12	4	0	dev=net(0)	OutData	0	0
12	4	0	dev=net(0)	DropData	0	0
12	4	1	dev=net(1)	InInterests	0	0
12	4	1	dev=net(1)	OutInterests	100	3.61328
12	4	1	dev=net(1)	DropInterests	0	0
12	4	1	dev=net(1)	InNacks	0	0
12	4	1	dev=net(1)	OutNacks	0	0
12	4	1	dev=net(1)	DropNacks	0	0
12	4	1	dev=net(1)	InData	0	0
12	4	1	dev=net(1)	OutData	0	0
12	4	1	dev=net(1)	DropData	0	0
12	4	-1	all	SatisfiedInterests	0	0
12	4	-1	all	TimedOutInterests	126	0
12	7	0	dev=net(0)	InInterests	100	3.61328
12	7	0	dev=net(0)	OutInterests	0	0
12	7	0	dev=net(0)	DropInterests	0	0
12	7	0	dev=net(0)	InNacks	0	0
12	7	0	dev=net(0)	OutNacks	0	0
12	7	0	dev=net(0)	DropNacks	0	0
12	7	0	dev=net(0)	InData	0	0
12	7	0	dev=net(0)	OutData	100	104.199
12	7	0	dev=net(0)	DropData	0	0
12	7	2	dev=local(2)	InInterests	0	0
12	7	2	dev=local(2)	OutInterests	100	3.61328
12	7	2	dev=local(2)	DropInterests	0	0
12	7	2	dev=local(2)	InNacks	0	0
12	7	2	dev=local(2)	OutNacks	0	0
12	7	2	dev=local(2)	DropNacks	0	0
12	7	2	dev=local(2)	InData	100	0
12	7	2	dev=local(2)	OutData	0	0
